ID, Name,Voltage [KV],Demand [MW],Load Freq Coeff [WMs],Country,Population Prop,Longitude,Latitude
341,St. Vulbas 220,220,67.6,0.0032299,FR,0.00082901,5.3064,45.8441
342,Cailloux / Fontaines 220,220,70.9,0.0033835,FR,0.00086843,4.8779,45.8058
343,Les meunieres 220,220,75.8,0.0036207,FR,0.00092931,4.79,45.8824
344,Cusset-Poste 220,220,70.7,0.0033736,FR,0.00086589,4.9219,45.7522
345,Pymont 220,220,25.3,0.0012057,FR,0.00030946,5.614,46.6871
346,Unlabeled_56 220,220,25.7,0.0012281,FR,0.00031522,5.3723,46.2862
347,Cize 220,220,22.9,0.0010927,FR,0.00028047,5.4163,46.2179
348,Pont-La-Ville 220,220,18.8,0.00089989,FR,0.00023097,4.8889,48.0928
349,Ponte 220,220,3.2,0.0005,IT,7.3886e-05,8.3606,46.3697
350,Musignano 380,380,70.2,0.0033516,IT,0.0016249,8.7341,46.0732
351,Magadino 220,220,23.2,0.0011077,CH,0.002685,8.855,46.157
352,Avegno 220,220,13.7,0.00065348,CH,0.0015841,8.7012,46.2255
353,Auwiesen 220,220,54,0.0025782,CH,0.0062498,8.5583,47.3537
354,Unlabeled_57 380,380,149,0.0071139,FR,0.0018259,6.5479,49.1026
355,Cattenom 380,380,167.1,0.0079775,FR,0.0020476,6.2512,49.4038
356,Moulaine 380,380,124.1,0.0059234,FR,0.0015203,5.8447,49.3752
357,Ensdorf 380,380,98.6,0.0047078,DE,0.0014331,6.7017,49.2965
358,Vigy 220,220,43.6,0.0020796,FR,0.00053377,6.2512,49.1817
359,Revigny 220,220,20.9,0.0009996,FR,0.00025656,4.9548,48.7996
360,Vandieres 220,220,37.4,0.0017865,FR,0.00045853,5.9656,48.9153
361,Custines 220,220,27.5,0.0013108,FR,0.00033644,6.0974,48.6692
362,Unlabeled_58 220,220,42.7,0.0020365,FR,0.0005227,6.1919,48.96
363,Unlabeled_59 380,380,51.9,0.0024776,FR,0.0006359,6.9653,48.7562
364,Reichstett 220,220,81,0.0038688,FR,0.000993,7.6575,48.6547
365,Dettwiller 220,220,68.4,0.0032636,FR,0.00083767,7.4597,48.9008
366,Muremont 220,220,22.5,0.0010731,FR,0.00027544,5.4272,48.4146
367,Saintois 220,220,33.2,0.0015842,FR,0.00040661,6.0974,48.3635
368,Suisse 220,220,32.9,0.0015706,FR,0.00040312,6.4819,48.8069
369,Unlabeled_60 220,220,26.9,0.0012832,FR,0.00032936,6.5064,48.2112
370,Unlabeled_61 380,380,226.8,0.010827,DE,0.003296,8.4814,49.8309
371,Waldlaubershaim 380,380,135.4,0.0064646,DE,0.0019679,7.8552,49.9442
372,Biblis 220,220,69.5,0.0033197,DE,0.0010106,8.5364,49.6961
373,Otterbach 220,220,37.5,0.0017898,DE,0.00054484,7.7014,49.4038
374,Unlabeled_62 380,380,117.3,0.0056024,DE,0.0017055,7.1741,49.3967
375,Unlabeled_63 380,380,176.5,0.008427,DE,0.0025653,9.12,49.096
376,Heilbronn 380,380,144.3,0.0068911,DE,0.0020978,9.2944,49.1602
377,Kupferzell 380,380,121.1,0.005784,DE,0.0017607,9.5471,49.2606
378,Unlabeled_64 380,380,115.8,0.005528,DE,0.0016828,10.0085,49.6107
379,Unlabeled_65 220,220,50.3,0.0024003,DE,0.00073069,8.3057,49.4324
380,BASF 380,380,142.1,0.006786,DE,0.0020658,8.5034,49.4324
381,Rhinau 220,220,81.9,0.0039117,FR,0.001004,7.5916,48.2613
382,Sporeinsel 220,220,86,0.0041082,FR,0.0010544,7.7563,48.6402
383,Haguenau 220,220,90.2,0.0043045,FR,0.0011048,7.7344,48.8936
384,Gambsheim 220,220,89.3,0.0042633,FR,0.0010942,7.8223,48.6765
385,Leupolz 380,380,99.9,0.004772,DE,0.0014527,10.3491,47.7393
386,Silz 380,380,56.9,0.0027147,AT,0.0071071,10.8984,47.2345
387,Westtirol 220,220,21.8,0.0010404,AT,0.0027238,10.7336,47.2643
388,Unlabeled_66 380,380,130.6,0.0062343,DE,0.0018978,10.448,48.4584
389,Vohringen 220,220,34.3,0.0016393,DE,0.00049902,10.0635,48.2027
390,Rotensohl 380,380,132.4,0.0063229,DE,0.0019248,10.2063,48.6256
391,GKN 2 380,380,157.1,0.0074998,DE,0.0022831,9.3274,49.1026
392,Verderio 380,380,283.8,0.013548,IT,0.0065683,9.3384,45.7522
393,Brugherio 380,380,297.4,0.014201,IT,0.0068847,9.1626,45.6217
394,Cislago 380,380,264.6,0.012633,IT,0.0061244,8.9099,45.7369
395,Ospiate 380,380,265.8,0.012692,IT,0.0061532,8.866,45.6524
396,Lobbia 220,220,8.2,0.0005,CH,0.00094371,9.5691,46.4
397,S. Fiorano 380,380,39.6,0.0018909,IT,0.00091674,10.3821,46.1722
398,Serra 220,220,7.1,0.0005,CH,0.00082183,7.998,46.2255
399,Gabi 220,220,5.7,0.0005,CH,0.00066269,8.0859,46.2938
400,Veytaux 380,380,97.7,0.004667,CH,0.011313,6.9324,46.5135
401,Vallorcine 220,220,28.1,0.0013423,FR,0.00034453,6.8335,46.0656
402,Unlabeled_67 220,220,17.1,0.00081752,IT,0.00039634,7.6037,45.7692
403,Unlabeled_68 220,220,9.5,0.0005,IT,0.00022004,7.1741,45.7215
404,Romanel 220,220,30.3,0.0014462,CH,0.0035058,6.5479,46.6193
405,Turbigo 380,380,123.6,0.0059003,IT,0.0028605,8.3936,45.591
406,Trino N. 380,380,262.1,0.012513,IT,0.0060666,8.1958,45.2749
407,Casanova 380,380,388.5,0.018551,IT,0.0089936,7.6685,44.8247
408,Leyni 380,380,299.4,0.014293,IT,0.0069296,7.6465,45.3444
409,Rondissone 220,220,95.6,0.0045652,IT,0.0022133,7.9431,45.3521
410,Praz-St-Andre 380,380,21.8,0.0010426,FR,0.00026761,6.5918,45.1898
411,Unlabeled_69 380,380,62.2,0.0029714,FR,0.00076265,4.5978,46.6662
412,Penchard 380,380,632.4,0.030195,FR,0.0077499,2.8345,49.0018
413,Seuil 380,380,85.5,0.0040843,FR,0.0010483,4.4165,49.4824
414,Vesle 220,220,30.7,0.0014643,FR,0.00037583,4.2297,49.2248
415,Morbras 380,380,725.8,0.034652,FR,0.0088941,2.7026,48.7562
416,Marmagne 380,380,209.8,0.010016,FR,0.0025708,2.45,47.0402
417,Dampierre 380,380,65.4,0.0031246,FR,0.00080197,2.6257,47.7689
418,Cirolliers 380,380,642.1,0.030659,FR,0.0078691,2.395,48.4875
419,Le Chesnoy 220,220,43.5,0.0020782,FR,0.00053341,2.9224,48.3562
420,Unlabeled_70 220,220,19.3,0.00092152,FR,0.00023652,4.0649,48.1954
421,Unlabeled_71 220,220,23.2,0.0011061,FR,0.00028391,3.5925,48.5384
422,Unlabeled_72 220,220,18.3,0.00087491,FR,0.00022456,5.0537,48.3343
423,Unlabeled_73 220,220,20.6,0.00098155,FR,0.00025193,4.6912,48.7055
424,Villechetive 380,380,83,0.0039628,FR,0.0010171,3.7244,48.0854
425,Carisey 220,220,23.4,0.0011181,FR,0.00028698,3.8562,47.9384
426,Rousson 220,220,21.2,0.0010141,FR,0.00026029,3.4058,48.1294
427,Les Preles 220,220,16.4,0.00078274,FR,0.0002009,3.6584,47.8574
428,Tonnerre 220,220,26.7,0.0012771,FR,0.00032778,3.999,47.8648
429,Mions 380,380,213.7,0.010203,FR,0.0026188,4.9878,45.6294
430,Gueugnon 220,220,20.5,0.00097763,FR,0.00025092,4.1309,46.574
431,Curtil 220,220,21.1,0.0010079,FR,0.0002587,4.6362,46.574
432,Chalon 220,220,26.6,0.0012724,FR,0.00032657,4.9988,46.7399
433,Chatillon-sur-Seine 220,220,9,0.0005,FR,0.00011074,4.5703,47.8648
434,Tavaux 220,220,97.5,0.0046574,FR,0.0011954,5.4382,47.0477
435,Magliano 380,380,122.9,0.0058703,IT,0.002846,7.5586,44.4495
436,Venaus 380,380,84.6,0.004039,IT,0.0019581,6.9543,45.1278
437,Unlabeled_74 380,380,145.2,0.0069323,FR,0.0017793,5.4602,45.3135
438,Beaumont-Monteux 380,380,109.9,0.0052469,FR,0.0013467,4.9438,44.9726
439,P.Cordier 380,380,289.3,0.013811,FR,0.0035448,4.7241,45.3599
440,Le Cheylas 220,220,42.1,0.0020086,FR,0.00051555,5.9546,45.383
441,Les Mollettes 220,220,38.3,0.001827,FR,0.00046894,6.1523,45.4447
442,Bissy 220,220,46.6,0.0022253,FR,0.00057116,5.8557,45.5833
443,Grepilles 380,380,152.8,0.0072955,FR,0.0018725,4.1748,46.0046
444,Echalas 380,380,269.5,0.012867,FR,0.0033025,4.7131,45.4678
445,Charpenay 220,220,85.8,0.004096,FR,0.0010513,4.6692,45.7982
446,Mathod 380,380,99.3,0.004739,CH,0.011488,6.5479,46.8001
447,Passy 220,220,28,0.0013382,FR,0.00034348,6.7346,45.9053
448,Contamine 220,220,12.7,0.00060473,FR,0.00015521,6.5479,45.514
449,La Saussaz II 220,220,9.2,0.0005,FR,0.0001122,6.4709,45.1898
450,Mions 220,220,71.2,0.003401,FR,0.00087292,4.9878,45.6294
451,St. Vulbas 380,380,202.9,0.0096898,FR,0.002487,5.3064,45.8441
452,Joux 220,220,73.9,0.0035289,FR,0.00090574,4.7131,45.9664
453,St. Amour 220,220,86,0.0041081,FR,0.0010544,4.79,45.7369
454,Fleyriat 220,220,26,0.0012437,FR,0.00031922,5.2405,46.2331
455,Verampio 220,220,6.3,0.0005,IT,0.00014651,8.3386,46.2103
456,Roncovalgrande 380,380,40.6,0.0019406,IT,0.00094084,8.4485,46.1113
457,Cagno 380,380,161.9,0.0077293,IT,0.0037473,8.7451,45.8441
458,Mercallo 380,380,155.2,0.0074092,IT,0.0035921,8.6243,45.7675
459,Manno 220,220,55.1,0.0026306,CH,0.0063767,8.877,45.997
460,Iragna 220,220,9,0.0005,CH,0.0010415,8.9758,46.3014
461,Verbano 220,220,18.1,0.00086273,CH,0.0020913,8.6572,46.157
462,Unlabeled_75 380,380,129.9,0.0062,FR,0.0015913,6.7126,49.0523
463,St. Avold 380,380,150.8,0.0071987,FR,0.0018477,6.6797,49.1314
464,Lonny 380,380,52.8,0.002522,FR,0.00064732,4.4934,49.8025
465,Moulaine 220,220,41.4,0.0019745,FR,0.00050678,5.8447,49.3752
466,Unlabeled_76 380,380,92.8,0.004429,DE,0.0013483,6.8445,49.3466
467,Ensdorf 220,220,32.9,0.0015693,DE,0.00047771,6.7017,49.2965
468,St. Avold 220,220,50.3,0.0023996,FR,0.00061589,6.6797,49.1314
469,Basse-Ham 220,220,41.1,0.0019643,FR,0.00050417,6.0974,49.2678
470,Montois 220,220,39.8,0.0019014,FR,0.00048804,5.9875,49.1961
471,La Maxe 220,220,42.2,0.002015,FR,0.00051719,6.1853,49.0379
472,Chancenay 220,220,15.5,0.00074144,FR,0.0001903,4.9329,48.6619
473,La Chaussee 220,220,20.2,0.0009637,FR,0.00024735,4.4165,48.8069
474,Trois Domaines 220,220,16.4,0.00078467,FR,0.0002014,5.1746,48.9802
475,Rele 220,220,41.1,0.0019642,FR,0.00050415,6.0425,49.0235
476,Peltre 220,220,41.4,0.0019758,FR,0.00050712,6.1304,48.9802
477,Unlabeled_77 380,380,97.4,0.0046496,FR,0.0011934,6.8335,48.9514
478,Unlabeled_78 220,220,21.2,0.0010141,FR,0.00026028,5.1859,48.3628
479,Jeuxey 220,220,26.1,0.0012442,FR,0.00031934,6.3831,48.1807
480,St. Nabord 220,220,31.7,0.0015149,FR,0.00038883,6.6467,48.0707
481,Bischofsheim 380,380,215.5,0.010291,DE,0.0031328,8.3936,49.9017
482,Urberach 380,380,188.9,0.0090177,DE,0.0027451,8.8,49.93
483,Unlabeled_79 380,380,130.3,0.0062223,DE,0.0018942,7.5037,50.2683
484,Waldlaubershaim 220,220,45.1,0.0021549,DE,0.00065598,7.8552,49.9442
485,Niederhausen 220,220,42.8,0.0020439,DE,0.0006222,7.7234,49.7955
486,Homburg 220,220,39,0.0018599,DE,0.00056619,7.3608,49.3251
487,Uchtelfangen 380,380,99.5,0.0047488,DE,0.0014456,6.9434,49.3895
488,Goldshofe 380,380,172.1,0.0082185,DE,0.0025019,10.0964,48.7924
489,Unlabeled_80 380,380,100.7,0.0048076,DE,0.0014635,10.0195,49.8805
490,Weinheim 380,380,130.7,0.0062407,DE,0.0018998,8.6792,49.5323
491,Marckolsheim 220,220,59,0.002817,FR,0.00072302,7.5146,48.1441
492,Seltz 220,220,100,0.0047759,FR,0.0012258,7.8442,48.8358
493,Unlabeled_81 380,380,150.6,0.0071884,DE,0.0021883,10.7556,48.0193
494,Unlabeled_82 380,380,84.8,0.0040489,DE,0.0012325,11.217,47.5246
495,Silz 220,220,19,0.00090491,AT,0.002369,10.8984,47.2345
496,Zell/Ziller 220,220,27.1,0.0012946,AT,0.0033893,11.8433,47.3314
497,Kaunertal 220,220,7,0.0005,AT,0.00087082,10.6018,47.0252
498,Gundremmingen 380,380,138.9,0.0066325,DE,0.0020191,10.426,48.5675
499,Meitingen 380,380,115.5,0.0055149,DE,0.0016788,10.8325,48.6256
500,Oberottmarshausen 220,220,38.2,0.0018216,DE,0.00055452,10.7776,48.3124
501,Gorlago 380,380,176.1,0.0084069,IT,0.0040758,9.8657,45.7215
502,Unlabeled_83 380,380,290.8,0.013882,IT,0.0067303,9.4153,45.5679
503,Tavazzano 380,380,283.9,0.013553,IT,0.0065707,9.3604,45.4062
504,Brugherio 220,220,99.1,0.0047335,IT,0.0022949,9.1626,45.6217
505,Cislago 220,220,88.2,0.0042108,IT,0.0020415,8.9099,45.7369
506,Baggio 380,380,268,0.012797,IT,0.0062042,8.8989,45.5448
507,Castasegna 220,220,8,0.0005,CH,0.00092824,9.5032,46.3621
508,Edolo 380,380,26.2,0.0012505,IT,0.00060626,10.3271,46.3166
509,Nave 380,380,135.7,0.0064787,IT,0.0031409,10.2063,45.7292
510,P.Camuno 380,380,121.5,0.0058019,IT,0.0028128,10.0854,45.8977
511,S. Fiorano 220,220,13.2,0.00063031,IT,0.00030558,10.3821,46.1722
512,Gondo 220,220,6.7,0.0005,CH,0.00077606,8.1079,46.2255
513,Unlabeled_84 220,220,15,0.00071711,IT,0.00034766,7.6025,45.8441
514,Unlabeled_85 220,220,19.5,0.00093094,IT,0.00045133,7.6794,45.7445
515,Unlabeled_86 220,220,13.3,0.00063274,IT,0.00030676,7.4707,45.7522
516,Banlieue-Ouest 220,220,46.1,0.0022031,CH,0.0053404,6.5039,46.5211
517,Magenta 380,380,229.8,0.010974,IT,0.0053201,8.6133,45.5371
518,Turbigo 220,220,41.2,0.0019668,IT,0.00095351,8.3936,45.591
519,Castelnuovo 380,380,76.2,0.0036386,IT,0.001764,8.844,44.9726
520,Lacchiarella 380,380,262.1,0.012515,IT,0.0060673,9.0527,45.3676
521,Casanova 220,220,129.5,0.0061835,IT,0.0029979,7.6685,44.8247
522,Leyni 220,220,99.8,0.0047645,IT,0.0023099,7.6465,45.3444
523,Trino 220,220,97.6,0.0046585,IT,0.0022585,8.1958,45.213
524,Biella 220,220,35,0.0016728,IT,0.00081098,8.053,45.5063
525,Villarodin 380,380,29.6,0.0014141,FR,0.00036295,6.7346,45.1743
526,S. Bissorte 380,380,23,0.0011001,FR,0.00028236,6.6467,45.1356
527,Praz-St-Andre 220,220,7.3,0.0005,FR,8.9202e-05,6.5918,45.1898
528,Unlabeled_87 380,380,61.8,0.0029524,FR,0.00075779,4.5534,46.5985
529,Henri-Paul 380,380,60.7,0.0028961,FR,0.00074332,4.4934,46.6721
530,Pl.Gassot 380,380,790,0.037718,FR,0.009681,2.4829,49.0307
531,Unlabeled_88 220,220,32.7,0.0015622,FR,0.00040097,4.3396,49.0667
532,Cernay 220,220,35.3,0.0016859,FR,0.00043271,4.0759,49.3036
533,Ormes 220,220,40.2,0.0019178,FR,0.00049225,3.9441,49.2535
534,Villevaude 380,380,753,0.035953,FR,0.0092278,2.7026,48.8792
535,Morbras 220,220,241.9,0.011551,FR,0.0029647,2.7026,48.7562
536,Eguzon 380,380,132.2,0.0063127,FR,0.0016202,1.7358,46.4379
537,Le Breuil 380,380,53,0.0025282,FR,0.00064891,2.1973,45.2672
538,Bayet 380,380,106.7,0.0050952,FR,0.0013078,3.2849,46.2482
539,Marmagne 220,220,69.9,0.0033387,FR,0.00085692,2.45,47.0402
540,Gatinais 380,380,123.5,0.0058957,FR,0.0015132,2.4939,48.0707
541,Dampierre 220,220,21.8,0.0010415,FR,0.00026732,2.6257,47.7689
542,Villejust 380,380,782.9,0.037381,FR,0.0095945,2.2742,48.6329
543,Cirolliers 220,220,214,0.01022,FR,0.002623,2.395,48.4875
544,Unlabeled_89 220,220,35.3,0.0016862,FR,0.00043278,2.7795,48.2027
545,La Voulzie 220,220,38.5,0.0018385,FR,0.00047189,3.0432,48.4511
546,Patou 220,220,34.5,0.0016463,FR,0.00042256,3.0872,48.3635
547,Seine 220,220,21.3,0.0010164,FR,0.00026088,3.9111,48.2832
548,Barbuise 220,220,20.3,0.00097104,FR,0.00024923,3.6584,48.5893
549,Orsonville 220a,220,198.2,0.009465,FR,0.0024293,2.9224,48.8358
550,Froncles 220,220,20.5,0.00097879,FR,0.00025122,5.0647,48.2539
551,Marolles 220,220,19.6,0.00093413,FR,0.00023976,4.5154,48.7055
552,Breau 220,220,16.3,0.00078003,FR,0.00020021,3.5266,47.7836
553,Avallon 220,220,13.5,0.00064667,FR,0.00016598,3.9111,47.4801
554,Champagnier 380,380,114.1,0.0054455,FR,0.0013977,5.6689,45.1201
555,Lucy 220,220,23.5,0.0011243,FR,0.00028858,4.3835,46.6117
556,Unlabeled_90 220,220,21.4,0.0010229,FR,0.00026253,4.554,46.5424
557,Entracque 380,380,70,0.0033424,IT,0.0016204,7.2839,44.1901
558,Vado 380,380,216.4,0.010332,IT,0.0050089,8.3606,44.3003
559,Coulange 380,380,121,0.0057764,FR,0.0014826,4.79,44.5826
560,Beaumont-Monteux 220,220,36.6,0.001749,FR,0.0004489,4.9438,44.9726
561,Froges 220,220,40.2,0.0019208,FR,0.00049301,5.8997,45.2517
562,Unlabeled_91 220,220,48.1,0.0022944,FR,0.0005889,5.7241,45.5793
563,Echalas 220,220,89.8,0.0042889,FR,0.0011008,4.7131,45.4678
564,Malgovert 220,220,14.9,0.00071242,FR,0.00018285,6.7896,45.6217
565,Aoste 220,220,44.9,0.0021455,FR,0.00055067,5.603,45.5756
566,Venissieux 220,220,83,0.0039628,FR,0.0010171,4.9109,45.6832
567,Moirans 220,220,46.2,0.0022064,FR,0.00056632,5.5481,45.3444
568,Pont- Eveque 220,220,85.9,0.0040996,FR,0.0010522,4.9438,45.4755
569,Givors 220,220,92.1,0.0043996,FR,0.0011292,4.79,45.5371
570,Unlabeled_92 380,380,208.6,0.0099599,FR,0.0025564,4.8402,45.9985
571,Unlabeled_93 220,220,69.5,0.00332,FR,0.00085212,4.8402,45.9985
572,Perrache 220,220,91.5,0.0043695,FR,0.0011215,4.7131,45.7139
573,La Mouche 220,220,91.5,0.0043697,FR,0.0011215,4.7791,45.6755
574,Pallanzeno 220,220,11.1,0.00053002,IT,0.00025696,8.2178,46.0427
575,Mendrisio 380,380,314.6,0.015021,CH,0.036412,9.0198,45.89
576,Biasca 220,220,9,0.0005,CH,0.0010431,9.0857,46.309
577,La Capelle 380,380,121,0.0057779,FR,0.001483,3.9551,50.0219
578,Mastaing 380,380,353.2,0.016866,FR,0.0043289,3.3508,50.3174
579,Unlabeled_94 380,380,108.3,0.0051717,FR,0.0013274,4.812,50.0289
580,Mazures 380,380,56.8,0.0027121,FR,0.00069612,4.5044,49.8663
581,Chooz 380,380,116,0.005539,FR,0.0014217,4.801,50.0994
582,Sotel 220,220,56.2,0.002682,LU,0.087768,6.0645,49.4824
583,Mt.-St. Martin 220,220,37.7,0.001799,FR,0.00046175,5.6799,49.461
584,Landres 220,220,41.3,0.0019718,FR,0.0005061,5.7898,49.2821
585,Diefflen 380,380,103.3,0.0049316,DE,0.0015013,6.7456,49.461
586,Unlabeled_95 220,220,43.3,0.0020667,FR,0.00053044,6.7126,49.0523
587,Petite- Rosselle 220,220,49.3,0.0023544,FR,0.00060429,6.8445,49.1314
588,Richemont 220,220,48.8,0.0023318,FR,0.00059848,6.2073,49.3609
589,Unlabeled_96 220,220,32.5,0.0015527,FR,0.00039852,4.3616,49.0018
590,Epizon 220,220,22.3,0.0010649,FR,0.00027331,5.3174,48.3124
591,Marxheim 380,380,194.9,0.0093051,DE,0.0028326,8.3496,50.036
592,Unlabeled_97 380,380,185.8,0.0088721,DE,0.0027008,8.854,49.9799
593,Urberach 220,220,63,0.0030059,DE,0.00091505,8.8,49.93
594,Weibenthurm 380,380,142.8,0.0068194,DE,0.0020759,7.3828,50.3735
595,Koblenz 380,380,128.8,0.0061504,DE,0.0018723,7.5806,50.3244
596,Unlabeled_98 220,220,39.1,0.0018675,DE,0.00056849,7.1741,49.3967
597,Quint 380,380,68.2,0.0032545,DE,0.00099074,6.7017,49.8238
598,Uchtelfangen 220,220,33.2,0.0015829,DE,0.00048188,6.9434,49.3895
599,Grafenrheinfeld 380,380,99.4,0.004748,DE,0.0014454,10.0854,49.9512
600,Bergrheinfeld/West 380,380,102,0.0048706,DE,0.0014827,9.9097,49.93
601,Oberottmarshausen 380,380,114.5,0.0054647,DE,0.0016635,10.7776,48.3124
602,Kuhtai 220,220,21,0.0010023,AT,0.002624,10.9973,47.1449
603,Mayrhofen 220,220,34.9,0.0016656,AT,0.0043604,11.7114,47.1897
604,Strass 220,220,82,0.003915,AT,0.010249,11.7993,47.4652
605,Zell/Ziller 380,380,81.3,0.0038839,AT,0.010168,11.8433,47.3314
606,Unlabeled_99 380,380,126.4,0.0060365,DE,0.0018376,11.0193,48.4438
607,Oberbachern 380,380,276.8,0.013216,DE,0.0040233,11.261,48.3489
608,Gersthofen 380,380,95.6,0.004565,DE,0.0013897,10.8325,48.502
609,Chiari 380,380,193.8,0.0092542,IT,0.0044866,9.8547,45.614
610,Ciserano 380,380,286.5,0.013678,IT,0.0066313,9.6021,45.614
611,S. Rocco 380,380,79.5,0.0037946,IT,0.0018397,9.7229,45.0114
612,Tavazzano 220,220,94.6,0.0045177,IT,0.0021902,9.3604,45.4062
613,Unlabeled_100 220,220,98.3,0.0046936,IT,0.0022755,9.3713,45.5602
614,Baggio 220,220,89.3,0.0042657,IT,0.0020681,8.8989,45.5448
615,Sondrio 220,220,24.3,0.0011607,IT,0.00056274,9.4812,46.1113
616,Pieve Albignola 380,380,154.1,0.0073595,IT,0.003568,8.833,45.1278
617,Lonato 380,380,156.5,0.0074704,IT,0.0036218,10.459,45.5833
618,Flero 380,380,153.7,0.0073396,IT,0.0035584,10.1404,45.5987
619,Nave 220,220,45.2,0.0021596,IT,0.001047,10.2063,45.7292
620,P.Camuno 220,220,40.5,0.001934,IT,0.00093761,10.0854,45.8977
621,Crans 220,220,45.1,0.0021544,CH,0.0052224,6.2402,46.3697
622,Magenta 220,220,76.6,0.0036579,IT,0.0017734,8.6133,45.5371
623,Vignole 380,380,182,0.0086878,IT,0.004212,8.855,44.6843
624,Voghera 380a,380,93.2,0.0044494,IT,0.0021571,8.844,45.0502
625,Chignolo Po 380,380,215.4,0.010283,IT,0.0049852,9.3384,45.2362
626,Bistagno 220,220,55.5,0.0026517,IT,0.0012856,8.1738,44.6296
627,Vignole 220,220,60.7,0.0028959,IT,0.001404,8.855,44.6843
628,Aussois 220,220,7.9,0.0005,FR,9.6764e-05,6.6907,45.2517
629,Unlabeled_101 380,380,64.3,0.0030686,FR,0.0007876,4.554,46.5424
630,Henri-Paul 220,220,20.2,0.00096536,FR,0.00024777,4.4934,46.6721
631,Unlabeled_102 380,380,793.7,0.037897,FR,0.0097268,2.6007,48.9495
632,Terrier 380,380,576,0.027501,FR,0.0070586,2.2742,49.2463
633,Pl.Gassot 220,220,263.3,0.012573,FR,0.003227,2.4829,49.0307
634,Cuperly 220,220,32.9,0.0015704,FR,0.00040306,4.4714,49.1386
635,Unlabeled_103 220,220,35.5,0.0016952,FR,0.00043511,3.835,49.2903
636,Damery 220,220,35,0.0016711,FR,0.00042891,3.8123,49.0523
637,St. Brice 220,220,33.8,0.0016138,FR,0.00041421,3.9441,49.3538
638,La Herse 380,380,149.6,0.0071422,FR,0.0018332,2.7246,49.3752
639,Villevaude 220,220,251,0.011984,FR,0.0030759,2.7026,48.8792
640,Arrighi 220,220,266.2,0.01271,FR,0.0032623,2.5049,48.7272
641,Verger 380,380,117.4,0.0056064,FR,0.001439,1.7468,47.6802
642,Valdivienne 380,380,73.2,0.0034931,FR,0.00089656,0.82397,46.3621
643,Rueyres 380,380,29.1,0.0013907,FR,0.00035695,2.7026,44.8247
644,Plaud 380,380,437.6,0.020893,FR,0.0053626,0.98877,45.9129
645,Eguzon 220,220,44.1,0.0021042,FR,0.00054008,1.7358,46.4379
646,Le Breuil 220,220,17.7,0.00084274,FR,0.0002163,2.1973,45.2672
647,St. Eloi 380,380,122.9,0.0058664,FR,0.0015057,3.3948,46.9428
648,Rulhat 380,380,221.8,0.010592,FR,0.0027187,3.2629,45.7982
649,Bayet 220,220,35.6,0.0016984,FR,0.00043592,3.2849,46.2482
650,Chaingy 220a,220,34.8,0.0016595,FR,0.00042593,2.0654,47.7245
651,Gauglin 380,380,40.6,0.0019381,FR,0.00049743,2.9663,47.5172
652,Dambron 380,380,89.5,0.0042718,FR,0.0010964,2.0105,48.0561
653,Gien 220,220,20.3,0.00096802,FR,0.00024846,2.7136,47.7098
654,Yvelines- Ouest 380,380,732.3,0.034965,FR,0.0089744,1.8677,48.7417
655,Villejust 220,220,261,0.01246,FR,0.0031982,2.2742,48.6329
656,Les loges 220,220,247.3,0.011805,FR,0.0030301,2.384,48.5748
657,Les Aqueducs 220,220,231.1,0.011033,FR,0.0028317,2.5269,48.5457
658,Unlabeled_104 220,220,167.4,0.0079928,FR,0.0020515,2.5928,48.4511
659,Villemandeur 220,220,29.4,0.0014061,FR,0.00036089,2.8235,48.0193
660,Nemours 220,220,46.5,0.0022195,FR,0.00056967,2.7576,48.2832
661,Orsonville 220b,220,226.6,0.010822,FR,0.0027776,2.8345,48.8141
662,Vignol 220,220,10.9,0.00052176,FR,0.00013392,3.6584,47.3016
663,Vaujany 380,380,105.7,0.0050473,FR,0.0012955,6.0754,45.1433
664,Champagnier 220,220,38,0.0018152,FR,0.00046589,5.6689,45.1201
665,Vado 220,220,72.1,0.0034438,IT,0.0016696,8.3606,44.3003
666,Tricastin 380,380,122.7,0.005857,FR,0.0015033,4.7351,44.371
667,Tavel 380,380,194.9,0.0093079,FR,0.002389,4.6582,44.0244
668,Valence 220,220,38.5,0.0018374,FR,0.0004716,4.9438,44.7857
669,Gampaloup 220,220,72.3,0.0034526,FR,0.00088617,4.8669,45.2981
670,Gervans 220,220,40.3,0.0019228,FR,0.00049352,4.823,45.0813
671,Bourg-les-Valence 220,220,39,0.0018602,FR,0.00047744,4.8779,44.887
672,Eybens 220,220,38.8,0.0018547,FR,0.00047603,5.7678,45.1665
673,La Marnise 220,220,32.3,0.0015399,FR,0.00039525,5.7019,45.6755
674,La Riviere 220,220,56.7,0.0027076,FR,0.00069496,4.4165,45.3599
675,Les Brevieres 220,220,16.2,0.00077486,FR,0.00019888,6.9104,45.4909
676,Perelle 220,220,44.6,0.0021279,FR,0.00054617,5.636,45.3213
677,Unlabeled_105 220,220,48.4,0.0023108,FR,0.0005931,5.4602,45.3135
678,Pariset 220,220,40.5,0.0019321,FR,0.0004959,5.6689,45.182
679,La Madeleine 220,220,92.8,0.0044307,FR,0.0011372,4.6362,45.5217
680,Le Soleil 220,220,78.8,0.0037605,FR,0.00096519,4.4275,45.437
681,Unlabeled_106 220,220,13.8,0.0006566,CH,0.0015917,8.9087,46.2562
