ID1,ID2,Resistance [Ohm],Reactance [Ohm], Thermal limit [MW]
327,435,0.000919,0.008699,1700
327,436,0.000949,0.008981,1700
329,429,0.000271,0.002566,1700
329,429,0.000217,0.002054,1700
329,437,0.000871,0.00824,1700
329,438,0.00152,0.014388,1700
329,438,0.00152,0.014388,1700
329,439,0.00099,0.009366,1700
329,439,0.00099,0.009366,1700
330,440,0.001385,0.038088,1000
331,441,0.001132,0.006465,490
331,442,0.002595,0.014829,490
332,443,0.000865,0.00819,1700
332,443,0.000865,0.00819,1700
332,444,0.000753,0.007125,1700
332,444,0.000753,0.007125,1700
332,445,0.001385,0.038088,1000
333,400,0.000614,0.005811,1700
333,400,0.000614,0.005811,1700
333,404,0.001385,0.038088,1000
333,446,0.000388,0.003675,1700
333,446,0.000388,0.003675,1700
334,401,0.002901,0.016574,490
334,401,0.002901,0.016574,490
334,447,0.003333,0.019042,490
337,448,0.003327,0.01901,490
338,339,0.003782,0.021611,490
338,449,0.001735,0.009913,490
340,450,0.000887,0.005066,490
341,451,0.001385,0.038088,1000
343,452,0.001434,0.008193,490
344,453,0.001345,0.007683,490
346,347,0.001079,0.006163,490
346,347,0.001079,0.006163,490
346,454,0.001526,0.008719,490
346,454,0.001526,0.008719,490
349,455,0.002308,0.013189,490
349,455,0.002308,0.013189,490
350,456,0.000435,0.004115,1700
350,456,0.000435,0.004115,1700
350,456,0.000435,0.004115,1700
350,457,0.000493,0.004663,1700
350,458,0.000678,0.006416,1700
351,352,0.001827,0.010437,490
351,352,0.001827,0.010437,490
351,459,0.002317,0.01324,490
351,459,0.002317,0.01324,490
351,460,0.003106,0.017747,490
351,460,0.003106,0.017747,490
352,461,0.001075,0.006144,490
352,461,0.001075,0.006144,490
354,462,0.000257,0.002437,1700
354,463,0.000196,0.001855,1700
356,464,0.002214,0.020949,1700
356,464,0.002214,0.020949,1700
356,465,0.001385,0.038088,1000
357,466,0.000228,0.002156,1700
357,466,0.000228,0.002156,1700
357,466,0.000228,0.002156,1700
357,467,0.001385,0.038088,1000
358,362,0.003401,0.019433,490
358,468,0.004124,0.023566,490
358,469,0.00191,0.010914,490
358,470,0.002502,0.014296,490
358,470,0.002502,0.014296,490
358,471,0.002166,0.012376,490
359,423,0.002864,0.016365,490
359,472,0.001996,0.011402,490
359,472,0.001996,0.011402,490
359,473,0.00514,0.029371,490
359,474,0.003343,0.019102,490
360,470,0.004061,0.023208,490
360,474,0.008053,0.046019,490
360,475,0.00172,0.009831,490
360,475,0.00172,0.009831,490
362,476,0.000745,0.004254,490
363,477,0.000461,0.004361,1700
363,477,0.000461,0.004361,1700
366,478,0.00244,0.013943,490
368,468,0.00525,0.03,490
368,468,0.00525,0.03,490
369,479,0.001269,0.007251,490
369,480,0.00244,0.013945,490
369,480,0.00244,0.013945,490
370,481,0.000195,0.001847,1700
370,481,0.000195,0.001847,1700
370,481,0.000195,0.001847,1700
370,482,0.000568,0.005378,1700
370,482,0.000568,0.005378,1700
370,482,0.000568,0.005378,1700
371,483,0.000852,0.008061,1700
371,483,0.000852,0.008061,1700
371,484,0.001385,0.038088,1000
372,484,0.007903,0.045162,490
372,484,0.007903,0.045162,490
373,485,0.005907,0.033756,490
373,485,0.005907,0.033756,490
373,486,0.004508,0.025758,490
373,486,0.004508,0.025758,490
374,487,0.000324,0.003071,1700
374,487,0.000324,0.003071,1700
374,487,0.000324,0.003071,1700
377,378,0.001079,0.010208,1700
377,488,0.00135,0.012773,1700
378,489,0.000582,0.005508,1700
378,489,0.000582,0.005508,1700
378,489,0.000582,0.005508,1700
380,490,0.000448,0.004241,1700
380,490,0.000448,0.004241,1700
381,491,0.001852,0.010583,490
384,492,0.002308,0.013185,490
385,493,0.000915,0.008656,1700
385,493,0.000915,0.008656,1700
386,494,0.00079,0.007477,1700
386,494,0.00079,0.007477,1700
386,495,0.001385,0.038088,1000
387,496,0.0119,0.067999,490
387,496,0.0119,0.067999,490
387,497,0.003688,0.021074,490
387,497,0.003688,0.021074,490
388,498,0.000237,0.002241,1700
388,499,0.000658,0.006223,1700
388,499,0.000658,0.006223,1700
389,500,0.007074,0.04042,490
389,500,0.007074,0.04042,490
390,488,0.000391,0.0037,1700
390,488,0.000391,0.0037,1700
392,501,0.000797,0.007545,1700
392,502,0.000413,0.00391,1700
393,503,0.000551,0.005219,1700
393,504,0.001385,0.038088,1000
394,457,0.000338,0.003199,1700
394,505,0.001385,0.038088,1000
395,405,0.000725,0.006863,1700
395,506,0.000236,0.002232,1700
395,506,0.000236,0.002232,1700
396,507,0.000849,0.004852,490
397,508,0.00032,0.003033,1700
397,508,0.00032,0.003033,1700
397,509,0.00105,0.009939,1700
397,510,0.000739,0.006996,1700
397,510,0.000739,0.006996,1700
397,511,0.001385,0.038088,1000
398,512,0.001094,0.006252,490
402,513,0.00113,0.006458,490
402,513,0.00113,0.006458,490
402,514,0.000842,0.00481,490
402,514,0.000842,0.00481,490
403,515,0.003029,0.017306,490
404,516,0.001478,0.008445,490
404,516,0.001478,0.008445,490
405,458,0.000515,0.00487,1700
405,517,0.000351,0.003321,1700
405,518,0.001385,0.038088,1000
406,519,0.001183,0.011194,1700
406,520,0.001406,0.013305,1700
406,520,0.001406,0.013305,1700
407,435,0.00106,0.010036,1700
407,521,0.001385,0.038088,1000
408,522,0.001385,0.038088,1000
409,521,0.008578,0.049019,490
409,523,0.003264,0.018649,490
409,524,0.002682,0.015325,490
410,525,0.000219,0.002071,1700
410,526,0.000142,0.001347,1700
410,527,0.001385,0.038088,1000
411,528,0.00016,0.001516,1700
411,528,0.00016,0.001516,1700
411,529,0.000172,0.001628,1700
412,530,0.000501,0.004743,1700
413,464,0.000698,0.006601,1700
414,531,0.002748,0.015705,490
414,531,0.002748,0.015705,490
414,532,0.001843,0.010529,490
414,532,0.001843,0.010529,490
414,533,0.003407,0.019469,490
414,533,0.003407,0.019469,490
414,533,0.002731,0.015604,490
414,533,0.002731,0.015604,490
415,534,0.000264,0.002497,1700
415,534,0.000264,0.002497,1700
415,535,0.001385,0.038088,1000
416,417,0.00173,0.016372,1700
416,536,0.001704,0.016131,1700
416,537,0.003925,0.037145,1700
416,538,0.002139,0.020247,1700
416,538,0.002139,0.020247,1700
416,539,0.001385,0.038088,1000
417,540,0.000797,0.007544,1700
417,540,0.000797,0.007544,1700
417,541,0.001385,0.038088,1000
418,540,0.000999,0.009453,1700
418,540,0.000999,0.009453,1700
418,542,0.000357,0.003377,1700
418,543,0.001385,0.038088,1000
419,426,0.005703,0.032586,490
419,544,0.003034,0.017339,490
419,545,0.001791,0.010236,490
419,546,0.001584,0.009054,490
420,547,0.001952,0.011153,490
420,547,0.001952,0.011153,490
421,548,0.000967,0.005526,490
421,548,0.000967,0.005526,490
421,549,0.007964,0.045509,490
422,478,0.00134,0.007658,490
422,550,0.001164,0.006652,490
423,551,0.00168,0.009598,490
427,552,0.001662,0.009497,490
427,552,0.001662,0.009497,490
428,553,0.006012,0.034352,490
429,450,0.001385,0.038088,1000
429,554,0.001541,0.014584,1700
430,555,0.00257,0.014686,490
431,556,0.000935,0.005343,490
432,434,0.006358,0.036331,490
435,557,0.000798,0.007553,1700
435,557,0.000835,0.007906,1700
435,558,0.001457,0.013785,1700
436,525,0.000348,0.003296,1700
437,554,0.000524,0.004955,1700
437,554,0.000524,0.004955,1700
438,559,0.001042,0.009864,1700
438,559,0.001042,0.009864,1700
438,560,0.001385,0.038088,1000
439,444,0.000232,0.002195,1700
439,444,0.000232,0.002195,1700
439,559,0.001683,0.015932,1700
439,559,0.001683,0.015932,1700
440,561,0.001972,0.011267,490
442,562,0.001333,0.007619,490
443,538,0.001467,0.013883,1700
443,538,0.001467,0.013883,1700
444,563,0.001385,0.038088,1000
445,453,0.001502,0.008584,490
447,564,0.004318,0.024676,490
448,564,0.002899,0.016566,490
449,527,0.001227,0.007011,490
450,565,0.007836,0.044777,490
450,566,0.001092,0.006242,490
450,567,0.007207,0.041184,490
450,568,0.002261,0.012921,490
450,568,0.002261,0.012921,490
450,569,0.002927,0.016726,490
450,569,0.002403,0.01373,490
451,570,0.000873,0.008257,1700
451,570,0.000873,0.008257,1700
452,571,0.001358,0.007761,490
453,572,0.000838,0.00479,490
453,573,0.000886,0.005062,490
455,574,0.002703,0.015442,490
457,575,0.000424,0.004011,1700
460,576,0.001098,0.006275,490
462,477,0.000277,0.002621,1700
462,477,0.000277,0.002621,1700
463,468,0.001385,0.038088,1000
464,577,0.001021,0.009666,1700
464,578,0.002086,0.019746,1700
464,578,0.002086,0.019746,1700
464,579,0.000702,0.006639,1700
464,579,0.000702,0.006639,1700
464,580,0.000137,0.001298,1700
464,581,0.000769,0.007278,1700
464,581,0.000769,0.007278,1700
465,582,0.002844,0.016248,490
465,583,0.001983,0.011328,490
465,584,0.001436,0.008204,490
466,487,0.000167,0.001576,1700
466,487,0.000167,0.001576,1700
466,487,0.000167,0.001576,1700
466,585,0.000283,0.002674,1700
466,585,0.000283,0.002674,1700
467,468,0.002693,0.015388,490
468,586,0.001183,0.006762,490
468,587,0.001557,0.008896,490
469,470,0.001462,0.008356,490
469,588,0.001694,0.009679,490
470,584,0.003121,0.017831,490
470,584,0.003121,0.017831,490
473,589,0.002866,0.016379,490
478,590,0.001479,0.008452,490
481,591,0.000295,0.002789,1700
481,591,0.000295,0.002789,1700
482,592,0.000131,0.001236,1700
482,592,0.000131,0.001236,1700
482,593,0.001385,0.038088,1000
483,594,0.000281,0.00266,1700
483,594,0.000281,0.00266,1700
483,595,0.00016,0.001518,1700
484,485,0.003107,0.017754,490
484,485,0.003107,0.017754,490
486,596,0.002043,0.011674,490
486,596,0.002043,0.011674,490
487,597,0.001092,0.010338,1700
487,597,0.001092,0.010338,1700
487,597,0.001092,0.010338,1700
487,598,0.001385,0.038088,1000
489,599,0.000177,0.001679,1700
489,599,0.000177,0.001679,1700
489,600,0.000186,0.00176,1700
489,600,0.000186,0.00176,1700
493,601,0.000655,0.006196,1700
493,601,0.000655,0.006196,1700
495,602,0.001614,0.00922,490
495,602,0.001614,0.00922,490
496,603,0.002418,0.013817,490
496,603,0.002418,0.013817,490
496,604,0.001976,0.01129,490
496,604,0.001976,0.01129,490
496,605,0.001385,0.038088,1000
499,601,0.000705,0.006671,1700
499,601,0.000705,0.006671,1700
499,606,0.000474,0.004486,1700
499,606,0.000474,0.004486,1700
499,606,0.000474,0.004486,1700
499,607,0.000892,0.008446,1700
499,607,0.000892,0.008446,1700
499,608,0.000265,0.00251,1700
499,608,0.000265,0.00251,1700
500,601,0.001385,0.038088,1000
501,510,0.000502,0.004755,1700
501,510,0.000502,0.004755,1700
501,609,0.000231,0.002185,1700
502,503,0.000431,0.004077,1700
502,610,0.000299,0.002828,1700
502,610,0.000299,0.002828,1700
503,611,0.001069,0.010116,1700
503,612,0.001385,0.038088,1000
504,613,0.002295,0.013113,490
504,613,0.002295,0.013113,490
504,614,0.00369,0.021084,490
505,518,0.005638,0.032217,490
505,615,0.008658,0.049474,490
505,615,0.008658,0.049474,490
506,517,0.000432,0.004084,1700
506,520,0.000446,0.004223,1700
506,614,0.001385,0.038088,1000
506,616,0.000922,0.008725,1700
509,617,0.000493,0.004669,1700
509,618,0.000394,0.003725,1700
509,619,0.001385,0.038088,1000
510,620,0.001385,0.038088,1000
511,620,0.005289,0.030222,490
511,620,0.005289,0.030222,490
513,515,0.001875,0.010712,490
514,522,0.006048,0.034561,490
514,522,0.006048,0.034561,490
516,621,0.003419,0.019539,490
516,621,0.003419,0.019539,490
517,622,0.001385,0.038088,1000
518,524,0.00405,0.023142,490
518,574,0.007088,0.040502,490
518,622,0.002708,0.015476,490
519,623,0.00062,0.005868,1700
519,624,0.000166,0.001571,1700
520,625,0.000517,0.004894,1700
521,626,0.005917,0.033813,490
521,627,0.012624,0.072136,490
523,622,0.006391,0.03652,490
527,628,0.001341,0.007665,490
528,629,0.00013,0.001232,1700
528,629,0.00013,0.001232,1700
529,630,0.001385,0.038088,1000
530,631,0.000241,0.002285,1700
530,631,0.000241,0.002285,1700
530,632,0.000609,0.005765,1700
530,632,0.000609,0.005765,1700
530,632,0.00055,0.005201,1700
530,632,0.00055,0.005201,1700
530,633,0.001385,0.038088,1000
531,589,0.000961,0.005493,490
531,634,0.001625,0.009285,490
531,634,0.001625,0.009285,490
533,635,0.001158,0.006619,490
533,636,0.003162,0.018066,490
533,636,0.003162,0.018066,490
533,637,0.001443,0.008247,490
534,631,0.000209,0.001978,1700
534,631,0.000209,0.001978,1700
534,638,0.001086,0.010279,1700
534,638,0.001086,0.010279,1700
534,639,0.001385,0.038088,1000
535,639,0.001772,0.010123,490
535,640,0.001931,0.011031,490
535,640,0.001931,0.011031,490
536,641,0.002746,0.025988,1700
536,642,0.001468,0.013891,1700
536,642,0.001468,0.013891,1700
536,643,0.004316,0.040851,1700
536,644,0.00159,0.015044,1700
536,645,0.001385,0.038088,1000
537,643,0.001225,0.011598,1700
537,646,0.001385,0.038088,1000
538,647,0.001547,0.01464,1700
538,647,0.001547,0.01464,1700
538,648,0.000969,0.009173,1700
538,648,0.000969,0.009173,1700
538,649,0.001385,0.038088,1000
539,645,0.012191,0.069664,490
539,650,0.013273,0.075847,490
540,651,0.001523,0.014415,1700
540,651,0.001523,0.014415,1700
540,652,0.000698,0.006606,1700
540,652,0.000698,0.006606,1700
541,653,0.001203,0.006873,490
541,653,0.001203,0.006873,490
542,652,0.00132,0.01249,1700
542,652,0.00132,0.01249,1700
542,654,0.000774,0.007323,1700
542,654,0.000774,0.007323,1700
542,655,0.001385,0.038088,1000
543,656,0.00126,0.007197,490
543,656,0.00126,0.007197,490
543,657,0.001514,0.008649,490
543,657,0.001514,0.008649,490
543,658,0.001971,0.011261,490
543,658,0.001971,0.011261,490
544,659,0.002684,0.015336,490
544,660,0.00118,0.006741,490
544,660,0.00118,0.006741,490
549,639,0.002182,0.012469,490
549,661,0.000888,0.005075,490
553,662,0.003574,0.020425,490
554,663,0.000764,0.007231,1700
554,663,0.000764,0.007231,1700
554,664,0.001385,0.038088,1000
555,630,0.001391,0.007951,490
558,623,0.001231,0.011648,1700
558,665,0.001385,0.038088,1000
559,666,0.000597,0.005648,1700
559,666,0.000597,0.005648,1700
559,667,0.001422,0.01346,1700
559,667,0.001422,0.01346,1700
560,668,0.002693,0.015391,490
560,668,0.002693,0.015391,490
560,669,0.004765,0.027228,490
560,669,0.004765,0.027228,490
560,670,0.001993,0.01139,490
560,671,0.001402,0.008009,490
561,672,0.001817,0.010382,490
562,565,0.001227,0.00701,490
562,673,0.001406,0.008032,490
563,569,0.001263,0.007214,490
563,674,0.003393,0.019388,490
564,675,0.002247,0.012837,490
566,573,0.001333,0.007614,490
567,676,0.000948,0.005418,490
567,677,0.000997,0.0057,490
567,678,0.002645,0.015112,490
568,669,0.002675,0.015287,490
568,669,0.002675,0.015287,490
569,573,0.001995,0.011402,490
569,679,0.001571,0.008975,490
569,680,0.003954,0.022595,490
570,629,0.001248,0.01181,1700
570,629,0.001248,0.01181,1700
572,573,0.00086,0.004912,490
576,681,0.002627,0.015011,490
576,681,0.002627,0.015011,490
576,682,0.003132,0.017894,490
577,578,0.00113,0.01069,1700
577,683,0.001385,0.038088,1000
578,684,0.000568,0.005372,1700
578,685,0.000545,0.005157,1700
578,685,0.000545,0.005157,1700
578,686,0.001385,0.038088,1000
579,581,0.000152,0.001441,1700
579,687,0.00065,0.006148,1700
580,688,0.000164,0.001552,1700
580,689,0.001385,0.038088,1000
581,690,0.001385,0.038088,1000
583,691,0.002374,0.013567,490
583,691,0.002374,0.013567,490
584,692,0.006905,0.039458,490
585,693,0.001385,0.038088,1000
587,694,0.00205,0.011713,490
589,695,0.001063,0.006073,490
589,695,0.001063,0.006073,490
591,696,0.000652,0.006166,1700
591,696,0.000652,0.006166,1700
591,697,0.000295,0.002788,1700
591,697,0.000295,0.002788,1700
591,698,0.000279,0.002644,1700
591,698,0.000279,0.002644,1700
591,699,0.001385,0.038088,1000
592,700,0.000295,0.002793,1700
592,700,0.000295,0.002793,1700
592,701,0.000169,0.0016,1700
592,701,0.000169,0.0016,1700
593,702,0.006729,0.038454,490
593,702,0.006729,0.038454,490
593,703,0.002587,0.014782,490
593,703,0.002587,0.014782,490
593,703,0.002587,0.014782,490
593,703,0.002587,0.014782,490
594,595,0.000291,0.002758,1700
594,595,0.000291,0.002758,1700
594,704,0.001111,0.010516,1700
594,704,0.001111,0.010516,1700
594,705,0.000681,0.006445,1700
594,705,0.000681,0.006445,1700
594,706,0.001385,0.038088,1000
595,696,0.00087,0.008229,1700
595,696,0.00087,0.008229,1700
595,707,0.001385,0.038088,1000
597,708,9.6e-05,0.000911,1700
597,708,9.6e-05,0.000911,1700
597,708,9.6e-05,0.000911,1700
597,709,0.001385,0.038088,1000
598,710,0.001094,0.006253,490
599,711,0.000245,0.002321,1700
599,711,0.000245,0.002321,1700
599,712,0.001562,0.01478,1700
599,712,0.001562,0.01478,1700
599,712,0.001562,0.01478,1700
599,713,0.00024,0.002274,1700
599,713,0.00024,0.002274,1700
600,714,0.000813,0.007691,1700
600,714,0.000813,0.007691,1700
601,606,0.000536,0.005076,1700
601,606,0.000536,0.005076,1700
601,606,0.000536,0.005076,1700
603,715,0.001833,0.010476,490
603,716,0.001943,0.011101,490
603,716,0.001943,0.011101,490
604,717,0.00236,0.013487,490
604,717,0.00236,0.013487,490
604,718,0.0039,0.022285,490
604,718,0.0039,0.022285,490
605,719,0.001141,0.010801,1700
605,719,0.001141,0.010801,1700
605,720,0.000193,0.001828,1700
606,721,0.000225,0.002129,1700
606,721,0.000225,0.002129,1700
607,722,0.000704,0.006662,1700
607,722,0.000704,0.006662,1700
607,722,0.000704,0.006662,1700
607,723,0.000614,0.005811,1700
607,723,0.000614,0.005811,1700
607,724,0.000211,0.001996,1700
607,724,0.000211,0.001996,1700
609,725,0.000305,0.002885,1700
611,726,0.000213,0.002011,1700
611,727,0.000638,0.006038,1700
611,728,0.00088,0.008332,1700
612,729,0.014883,0.085047,490
612,730,0.02075,0.11857,490
613,731,0.001179,0.006739,490
613,731,0.001179,0.006739,490
613,732,0.003886,0.022205,490
613,732,0.003886,0.022205,490
614,622,0.002897,0.016553,490
614,733,0.017972,0.1027,490
615,734,0.001865,0.010659,490
615,734,0.001865,0.010659,490
616,624,0.000167,0.001577,1700
616,735,0.000183,0.001731,1700
617,736,0.000774,0.007327,1700
618,725,0.000165,0.001557,1700
618,737,0.001502,0.014212,1700
618,738,0.000706,0.006684,1700
619,739,0.015,0.085712,490
619,739,0.015,0.085712,490
620,731,0.008352,0.047726,490
620,731,0.008352,0.047726,490
621,740,0.002344,0.013393,490
621,740,0.002344,0.013393,490
623,627,0.001385,0.038088,1000
623,741,0.001943,0.018387,1700
623,742,0.00042,0.003979,1700
624,743,0.0002,0.001893,1700
625,727,0.000619,0.005857,1700
625,727,0.000619,0.005857,1700
625,744,0.000178,0.001688,1700
626,745,0.006554,0.037448,490
627,745,0.003538,0.020215,490
627,746,0.007147,0.040841,490
630,747,0.001263,0.007214,490
630,748,0.001334,0.007625,490
630,749,0.001114,0.006367,490
631,750,0.000105,0.000994,1700
632,751,0.001638,0.015501,1700
632,751,0.001612,0.015256,1700
632,751,0.001612,0.015256,1700
632,752,0.000526,0.00498,1700
632,752,0.000526,0.00498,1700
632,753,0.000455,0.004306,1700
632,753,0.000455,0.004306,1700
632,754,0.001933,0.018298,1700
632,754,0.001933,0.018298,1700
632,755,0.001385,0.038088,1000
633,756,0.001679,0.009591,490
633,756,0.001679,0.009591,490
633,757,0.003347,0.019126,490
633,758,0.001266,0.007234,490
633,759,0.001628,0.009304,490
633,759,0.001628,0.009304,490
633,760,0.001912,0.010923,490
633,760,0.001912,0.010923,490
633,761,0.003444,0.019681,490
633,761,0.003444,0.019681,490
635,762,0.00223,0.012745,490
635,763,0.002243,0.012819,490
635,763,0.002243,0.012819,490
636,764,0.003481,0.019893,490
638,765,0.000784,0.007419,1700
638,765,0.000784,0.007419,1700
639,756,0.001588,0.009072,490
639,756,0.001588,0.009072,490
639,766,0.002176,0.012435,490
639,766,0.002176,0.012435,490
640,767,0.001223,0.006987,490
640,767,0.001223,0.006987,490
641,652,0.001135,0.010737,1700
641,652,0.001135,0.010737,1700
641,768,0.000542,0.005133,1700
641,768,0.000542,0.005133,1700
641,769,0.000242,0.002289,1700
641,770,0.000447,0.004226,1700
641,770,0.000447,0.004226,1700
642,771,0.000965,0.009133,1700
642,772,0.000212,0.002004,1700
642,773,0.001385,0.038088,1000
643,774,0.00017,0.001608,1700
643,775,0.000228,0.002154,1700
643,776,0.001385,0.038088,1000
644,777,0.002693,0.025486,1700
645,778,0.00607,0.034683,490
645,779,0.012742,0.072809,490
645,780,0.009319,0.053253,490
645,781,0.010342,0.059099,490
645,782,0.013223,0.075557,490
645,783,0.012306,0.070322,490
645,784,0.009769,0.05582,490
645,785,0.016106,0.092031,490
646,781,0.007759,0.044336,490
646,785,0.002813,0.016073,490
646,786,0.002392,0.013667,490
646,786,0.002688,0.015358,490
646,786,0.002688,0.015358,490
646,787,0.00201,0.011484,490
646,788,0.010502,0.060013,490
647,651,0.001388,0.013133,1700
647,651,0.001388,0.013133,1700
647,789,0.001385,0.038088,1000
648,790,0.001385,0.038088,1000
649,791,0.002013,0.011505,490
649,791,0.002013,0.011505,490
649,792,0.002469,0.014108,490
649,792,0.002469,0.014108,490
649,793,0.005521,0.031549,490
649,794,0.004401,0.025151,490
649,795,0.005523,0.03156,490
649,795,0.005523,0.03156,490
651,796,0.000345,0.003264,1700
651,796,0.000345,0.003264,1700
651,796,0.000345,0.003264,1700
651,796,0.000345,0.003264,1700
652,797,0.001385,0.038088,1000
653,659,0.004598,0.026271,490
653,789,0.01465,0.083711,490
654,798,0.00037,0.003497,1700
654,798,0.00037,0.003497,1700
654,799,0.001385,0.038088,1000
655,656,0.001341,0.00766,490
655,656,0.001341,0.00766,490
